node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
270 	 HN563_Marginitermes_cactiphagus 	 US622_Pterotermes_occidentis 	 0.27 	 0.13 	 0.42 	 29.40 	 0.13 	 0.13 	 0.19 	 69.07 	 0.13 	 0.13
271 	 B-Rept_Bifiditermes_rogeriae 	 US622_Pterotermes_occidentis 	 3.18 	 0.25 	 2.63 	 88.20 	 0.17 	 0.27 	 0.24 	 4.72 	 0.17 	 0.17
272 	 AUS110_Cryptotermes_sp. 	 US622_Pterotermes_occidentis 	 0.06 	 0.01 	 0.49 	 99.25 	 0.01 	 0.02 	 0.01 	 0.13 	 0.01 	 0.01
273 	 PA942_Tauritermes_triceromegas 	 PA943_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
274 	 AUS110_Cryptotermes_sp. 	 PA943_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.04 	 99.94 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
275 	 AUS102_Neotermes_insularis_c.f.malandensis 	 PA943_Tauritermes_triceromegas 	 0.02 	 0.02 	 0.03 	 99.88 	 0.01 	 0.03 	 0.01 	 0.01 	 0.01 	 0.01
276 	 E17-RS-34-2-TR_Rugitermes_sp. 	 PU998_0_Rugitermes_aridus 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
277 	 MAD15-14_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
278 	 MAD15-10_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
279 	 MAD15-10_Postelectrotermes_sp. 	 MAD15-157_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00
280 	 MAD19-117_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
281 	 MAD19-106_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
282 	 MAD15-171_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
283 	 MAD19-16_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
284 	 MAD19-11_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
285 	 MAD15-171_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
286 	 MAD15-15_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00
287 	 MAD15-10_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.01 	 0.01 	 0.01 	 1.20 	 0.02 	 98.73 	 0.01 	 0.01 	 0.01 	 0.01
288 	 E17-RS-34-2-TR_Rugitermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.02 	 0.02 	 0.03 	 99.21 	 0.02 	 0.63 	 0.02 	 0.02 	 0.02 	 0.02
289 	 AUS102_Neotermes_insularis_c.f.malandensis 	 MAD19-90_Postelectrotermes_sp. 	 0.01 	 0.01 	 0.01 	 99.89 	 0.00 	 0.06 	 0.00 	 0.01 	 0.00 	 0.00
290 	 AUS101_Glyptotermes_nr.irridipenis 	 MAD19-90_Postelectrotermes_sp. 	 0.01 	 0.02 	 0.03 	 99.86 	 0.01 	 0.04 	 0.01 	 0.01 	 0.01 	 0.01
291 	 Para-TE_Paraneotermes_simplicicornis 	 US1268.1_Paraneotermes_simplicicornis 	 0.02 	 0.02 	 0.03 	 1.72 	 0.02 	 0.02 	 0.09 	 98.05 	 0.02 	 0.02
292 	 COL15-21_Comatermes_perfectus 	 US1268.1_Paraneotermes_simplicicornis 	 0.08 	 0.08 	 0.20 	 94.27 	 0.08 	 0.08 	 0.09 	 4.93 	 0.08 	 0.08
293 	 AUS101_Glyptotermes_nr.irridipenis 	 US1268.1_Paraneotermes_simplicicornis 	 0.05 	 0.07 	 0.71 	 97.81 	 0.05 	 0.08 	 0.14 	 0.97 	 0.05 	 0.07
294 	 20140314-5_Kalotermes_hilli 	 US1268.1_Paraneotermes_simplicicornis 	 1.24 	 1.49 	 18.97 	 47.84 	 1.24 	 1.34 	 14.16 	 8.05 	 1.28 	 4.38
295 	 ISR10_Longicaputermes_sinaicus 	 ISR6_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
296 	 ISR10_Longicaputermes_sinaicus 	 ISR4_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
297 	 ISR11_Longicaputermes_sinaicus 	 ISR9_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
298 	 ISR11_Longicaputermes_sinaicus 	 ISR5_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
299 	 ISR10_Longicaputermes_sinaicus 	 ISR5_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 99.98 	 0.00 	 0.00 	 0.00
300 	 IRAN4A_UNDESCRIBED_ 	 ISR5_Longicaputermes_sinaicus 	 0.01 	 0.01 	 0.01 	 0.02 	 0.01 	 0.02 	 99.90 	 0.01 	 0.01 	 0.01
301 	 20140314-5_Kalotermes_hilli 	 ISR5_Longicaputermes_sinaicus 	 0.63 	 0.64 	 2.89 	 7.99 	 0.63 	 0.81 	 82.55 	 2.00 	 0.63 	 1.21
