node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
175 	 AUS110_Cryptotermes_sp. 	 CRYPRIMUS_Cryptotermes_primus 	 0.00 	 0.01 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
176 	 CRYAUS_Cryptotermes_austrinus 	 CRYQUEEN_Cryptotermes_queenslandicus 	 0.00 	 0.01 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
177 	 AUS110_Cryptotermes_sp. 	 CRYQUEEN_Cryptotermes_queenslandicus 	 0.01 	 0.15 	 99.74 	 0.01 	 0.05 	 0.01 	 0.01 	 0.01 	 0.01 	 0.01
178 	 AUS110_Cryptotermes_sp. 	 SantoT_003_Cryptotermes_penaoru 	 0.34 	 11.76 	 66.75 	 0.99 	 18.45 	 0.42 	 0.33 	 0.33 	 0.33 	 0.32
179 	 CAM101_Cryptotermes_havilandi 	 Cam16-41_Cryptotermes_havilandi 	 99.94 	 0.00 	 0.00 	 0.02 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00
180 	 CAM101_Cryptotermes_havilandi 	 PU736_0_Cryptotermes_havilandi 	 35.18 	 1.78 	 1.03 	 56.06 	 0.56 	 3.23 	 0.54 	 0.54 	 0.54 	 0.53
181 	 CAM101_Cryptotermes_havilandi 	 MAD15-40_Cryptotermes_havilandi 	 3.56 	 16.14 	 4.34 	 5.02 	 0.70 	 68.48 	 0.44 	 0.44 	 0.44 	 0.43
182 	 CRYDOMESTI_Cryptotermes_domesticus 	 MAL39_Cryptotermes_domesticus 	 0.24 	 92.57 	 6.56 	 0.09 	 0.07 	 0.19 	 0.07 	 0.07 	 0.07 	 0.07
183 	 CAM101_Cryptotermes_havilandi 	 MAL39_Cryptotermes_domesticus 	 0.74 	 86.93 	 7.21 	 0.68 	 0.27 	 3.16 	 0.25 	 0.25 	 0.25 	 0.25
184 	 CAM101_Cryptotermes_havilandi 	 MAL36_Cryptotermes_sp. 	 0.21 	 95.56 	 3.53 	 0.11 	 0.08 	 0.24 	 0.07 	 0.07 	 0.07 	 0.07
185 	 CC_Cryptotermes_cynocephalus 	 phi18_Cryptotermes_sp. 	 0.22 	 85.66 	 13.20 	 0.14 	 0.14 	 0.14 	 0.13 	 0.13 	 0.13 	 0.12
